(['7', '5', '2', '8', '9'], 740)[0, 0, 0, 0, 0, 0, 9]
(['9', '9', 'T', '9', '9'], 414)[0, 1, 0, 0, 0, 0, 0]
(['9', 'J', '9', '9', '9'], 105)[0, 1, 0, 0, 0, 0, 0]
(['9', 'A', 'A', 'A', 'A'], 923)[0, 1, 0, 0, 0, 0, 0]
(['T', '8', 'T', 'T', 'T'], 834)[0, 1, 0, 0, 0, 0, 0]
(['T', 'T', '2', 'T', 'T'], 569)[0, 1, 0, 0, 0, 0, 0]
(['T', 'T', '7', 'T', 'T'], 715)[0, 1, 0, 0, 0, 0, 0]
(['T', 'T', 'T', '3', 'T'], 637)[0, 1, 0, 0, 0, 0, 0]
(['T', 'T', 'T', '4', 'T'], 743)[0, 1, 0, 0, 0, 0, 0]
(['T', 'T', 'T', 'T', '6'], 883)[0, 1, 0, 0, 0, 0, 0]
(['T', 'T', 'T', 'J', 'T'], 219)[0, 1, 0, 0, 0, 0, 0]
(['T', 'A', 'T', 'T', 'T'], 141)[0, 1, 0, 0, 0, 0, 0]
(['J', '3', '3', '3', '3'], 144)[0, 1, 0, 0, 0, 0, 0]
(['J', '7', '7', '7', '7'], 138)[0, 1, 0, 0, 0, 0, 0]
(['J', 'J', '8', 'J', 'J'], 623)[0, 1, 0, 0, 0, 0, 0]
(['Q', '3', 'Q', 'Q', 'Q'], 193)[0, 1, 0, 0, 0, 0, 0]
(['Q', '5', '5', '5', '5'], 891)[0, 1, 0, 0, 0, 0, 0]
(['Q', '7', '7', '7', '7'], 720)[0, 1, 0, 0, 0, 0, 0]
(['Q', 'T', 'T', 'T', 'T'], 366)[0, 1, 0, 0, 0, 0, 0]
(['Q', 'Q', 'Q', '4', 'Q'], 18)[0, 1, 0, 0, 0, 0, 0]
(['Q', 'Q', 'Q', '6', 'Q'], 701)[0, 1, 0, 0, 0, 0, 0]
(['Q', 'Q', 'Q', 'Q', '2'], 731)[0, 1, 0, 0, 0, 0, 0]
(['Q', 'Q', 'Q', 'Q', '8'], 23)[0, 1, 0, 0, 0, 0, 0]
(['Q', 'Q', 'Q', 'Q', 'J'], 137)[0, 1, 0, 0, 0, 0, 0]
(['K', 'J', 'K', 'K', 'K'], 355)[0, 1, 0, 0, 0, 0, 0]
(['K', 'Q', 'K', 'K', 'K'], 761)[0, 1, 0, 0, 0, 0, 0]
(['K', 'K', '4', 'K', 'K'], 182)[0, 1, 0, 0, 0, 0, 0]
(['K', 'K', '6', 'K', 'K'], 169)[0, 1, 0, 0, 0, 0, 0]
(['K', 'K', '7', 'K', 'K'], 727)[0, 1, 0, 0, 0, 0, 0]
(['K', 'K', 'K', '8', 'K'], 362)[0, 1, 0, 0, 0, 0, 0]
(['K', 'K', 'K', 'T', 'K'], 496)[0, 1, 0, 0, 0, 0, 0]
(['K', 'K', 'K', 'K', '9'], 270)[0, 1, 0, 0, 0, 0, 0]
(['K', 'K', 'K', 'A', 'K'], 357)[0, 1, 0, 0, 0, 0, 0]
(['A', '2', 'A', 'A', 'A'], 186)[0, 1, 0, 0, 0, 0, 0]
(['A', '4', '4', '4', '4'], 712)[0, 1, 0, 0, 0, 0, 0]
(['A', '8', '8', '8', '8'], 568)[0, 1, 0, 0, 0, 0, 0]
(['A', '8', 'A', 'A', 'A'], 62)[0, 1, 0, 0, 0, 0, 0]
(['A', 'Q', 'Q', 'Q', 'Q'], 210)[0, 1, 0, 0, 0, 0, 0]
(['A', 'A', '3', 'A', 'A'], 450)[0, 1, 0, 0, 0, 0, 0]
(['A', 'A', '5', 'A', 'A'], 428)[0, 1, 0, 0, 0, 0, 0]
(['A', 'A', '6', 'A', 'A'], 955)[0, 1, 0, 0, 0, 0, 0]
(['A', 'A', 'Q', 'A', 'A'], 261)[0, 1, 0, 0, 0, 0, 0]
(['A', 'A', 'A', '4', 'A'], 774)[0, 1, 0, 0, 0, 0, 0]
(['A', 'A', 'A', 'T', 'A'], 412)[0, 1, 0, 0, 0, 0, 0]
(['A', 'A', 'A', 'J', 'A'], 179)[0, 1, 0, 0, 0, 0, 0]
(['J', 'J', 'J', 'J', 'J'], 901)[1, 0, 0, 0, 0, 0, 0]
246272322
